date,value
2005-04-01,7.52729
2005-05-01,2.28126
2005-06-01,10.63626
2005-07-01,11.63525
2005-08-01,5.60704
2005-09-01,1.31902
2005-10-01,0.09102
2005-11-01,1.50014
2005-12-01,0.49884
2006-01-01,6.52134
2006-02-01,2.72188
2006-03-01,2.74951
2006-04-01,0.71754
2006-05-01,2.75887
2006-06-01,-0.44171
2006-07-01,-2.78656
2006-08-01,0.57043
2006-09-01,4.76746
2006-10-01,6.24773
2006-11-01,4.29953
2006-12-01,4.19252
2007-01-01,1.33573
2007-02-01,2.76345
2007-03-01,2.38923
2007-04-01,2.62381
2007-05-01,4.40202
2007-06-01,2.49674
2007-07-01,1.02678
2007-08-01,4.04887
2007-09-01,3.05939
2007-10-01,3.48369
2007-11-01,2.85984
2007-12-01,0.38282
2008-01-01,-1.27588
2008-02-01,-2.27215
2008-03-01,-2.95291
2008-04-01,-3.56417
2008-05-01,-4.50864
2008-06-01,-4.05704
2008-07-01,-6.83493
2008-08-01,-6.54982
2008-09-01,-10.76002
2008-10-01,-15.08685
2008-11-01,-16.30625
2008-12-01,-15.67797
2009-01-01,-12.44437
2009-02-01,-12.38245
2009-03-01,-13.94596
2009-04-01,-14.07251
2009-05-01,-12.66066
2009-06-01,-10.96957
2009-07-01,-7.2
2009-08-01,-2.26151
2009-09-01,-7.24935
2009-10-01,-2.24041
2009-11-01,1.49641
2009-12-01,2.67337
2010-01-01,-1.652
2010-02-01,-0.09938
2010-03-01,6.88884
2010-04-01,6.86555
2010-05-01,4.28471
2010-06-01,3.74603
2010-07-01,2.6156
2010-08-01,-3.25039
2010-09-01,6.09805
2010-10-01,7.53288
2010-11-01,5.90721
2010-12-01,5.58927
2011-01-01,7.84216
2011-02-01,7.81934
2011-03-01,4.08745
2011-04-01,4.29254
2011-05-01,3.79188
2011-06-01,3.11273
2011-07-01,3.64678
2011-08-01,2.98947
2011-09-01,4.2799
2011-10-01,3.26168
2011-11-01,2.82135
2011-12-01,3.35589
2012-01-01,4.18433
2012-02-01,5.72984
2012-03-01,3.92694
2012-04-01,4.26254
2012-05-01,4.82797
2012-06-01,4.95077
2012-07-01,4.51322
2012-08-01,4.90232
2012-09-01,4.59457
2012-10-01,2.40488
2012-11-01,5.55104
2012-12-01,5.84806
2013-01-01,5.54671
2013-02-01,4.21503
2013-03-01,3.85764
2013-04-01,4.10586
2013-05-01,4.93206
2013-06-01,5.2748
2013-07-01,5.1908
2013-08-01,4.60295
2013-09-01,3.42912
2013-10-01,4.67928
2013-11-01,3.06995
2013-12-01,1.15244
2014-01-01,-1.30752
2014-02-01,1.23095
2014-03-01,4.60276
2014-04-01,4.27329
2014-05-01,4.5573
2014-06-01,5.46448
2014-07-01,5.04357
2014-08-01,6.14713
2014-09-01,6.26154
2014-10-01,6.29499
2014-11-01,6.11466
2014-12-01,7.1626
2015-01-01,8.72187
2015-02-01,6.19572
2015-03-01,5.89663
2015-04-01,6.5765
2015-05-01,6.11982
2015-06-01,5.04583
2015-07-01,5.65481
2015-08-01,5.29272
2015-09-01,4.66825
2015-10-01,3.7565
2015-11-01,4.15168
2015-12-01,4.19012
2016-01-01,3.86658
2016-02-01,5.39804
2016-03-01,1.83318
2016-04-01,1.77065
2016-05-01,1.56108
2016-06-01,3.06572
2016-07-01,3.08749
2016-08-01,2.44196
2016-09-01,3.38088
2016-10-01,4.40228
2016-11-01,1.92178
2016-12-01,4.44928
2017-01-01,4.15131
2017-02-01,2.74924
2017-03-01,3.51785
2017-04-01,3.85305
2017-05-01,3.62632
2017-06-01,3.3353
2017-07-01,3.44171
2017-08-01,2.94118
2017-09-01,4.92007
2017-10-01,5.20538
2017-11-01,8.05038
2017-12-01,6.67337
2018-01-01,6.73695
2018-02-01,7.22146
2018-03-01,7.31831
2018-04-01,6.29853
2018-05-01,7.92051
2018-06-01,5.96366
2018-07-01,5.66332
2018-08-01,6.66192
2018-09-01,3.33264
2018-10-01,2.54302
2018-11-01,3.58555
2018-12-01,-0.78788
2019-01-01,-0.56149
2019-02-01,-1.20078
2019-03-01,1.62042
2019-04-01,1.23106
2019-05-01,1.78143
2019-06-01,2.97875
2019-07-01,3.04837
2019-08-01,2.93921
2019-09-01,4.59871
2019-10-01,3.22798
2019-11-01,2.4875
2019-12-01,5.9119
2020-01-01,4.78944
2020-02-01,4.94976
2020-03-01,-11.02917
2020-04-01,-21.80275
2020-05-01,-0.17044
2020-06-01,9.3046
2020-07-01,12.54145
2020-08-01,13.71836
2020-09-01,14.05214
2020-10-01,15.8898
2020-11-01,13.72159
2020-12-01,15.95745
2021-01-01,21.43738
2021-02-01,16.99554
2021-03-01,54.82787
2021-04-01,79.39844
2021-05-01,33.07505
2021-06-01,20.96177
2021-07-01,12.52455
2021-08-01,11.49852
2021-09-01,10.52037
2021-10-01,14.58427
2021-11-01,15.83762
2021-12-01,12.44059
2022-01-01,12.41379
2022-02-01,14.39947
2022-03-01,0.41962
2022-04-01,0.39057
2022-05-01,1.48525
2022-06-01,2.32604
2022-07-01,6.1608
2022-08-01,7.05256
2022-09-01,6.76642
2022-10-01,3.66747
2022-11-01,0.04874
2022-12-01,0.02458
2023-01-01,3.30052
2023-02-01,3.79447
2023-03-01,1.80596
2023-04-01,1.69853
2023-05-01,4.39053
2023-06-01,3.21911
2023-07-01,3.70926
2023-08-01,1.93622
2023-09-01,2.75984
2023-10-01,0.89629
2023-11-01,3.96083
2023-12-01,5.97052
2024-01-01,-2.72087
2024-02-01,-0.87086
2024-03-01,0.9766
2024-04-01,-0.66247
2024-05-01,0.21891
2024-06-01,0.27119
2024-07-01,1.23106
2024-08-01,0.77854
2024-09-01,1.73152
2024-10-01,2.83888
2024-11-01,4.84559
2024-12-01,5.13796
2025-01-01,4.04165
