date,value
1957-02-01,3.35821
1957-03-01,3.73134
1957-04-01,3.71747
1957-05-01,3.7037
1957-06-01,3.30882
1957-07-01,3.28467
1957-08-01,3.663
1957-09-01,3.28467
1957-10-01,2.90909
1957-11-01,3.27273
1957-12-01,2.89855
1958-01-01,3.62319
1958-02-01,3.2491
1958-03-01,3.59712
1958-04-01,3.58423
1958-05-01,3.21429
1958-06-01,2.84698
1958-07-01,2.4735
1958-08-01,2.12014
1958-09-01,2.12014
1958-10-01,2.12014
1958-11-01,2.11268
1958-12-01,1.76056
1959-01-01,1.3986
1959-02-01,1.04895
1959-03-01,0.34722
1959-04-01,0.34602
1959-05-01,0.34602
1959-06-01,0.69204
1959-07-01,0.68966
1959-08-01,1.03806
1959-09-01,1.38408
1959-10-01,1.7301
1959-11-01,1.37931
1959-12-01,1.7301
1960-01-01,1.03448
1960-02-01,1.7301
1960-03-01,1.7301
1960-04-01,1.72414
1960-05-01,1.72414
1960-06-01,1.71821
1960-07-01,1.36986
1960-08-01,1.36986
1960-09-01,1.02389
1960-10-01,1.36054
1960-11-01,1.36054
1960-12-01,1.36054
1961-01-01,1.70648
1961-02-01,1.36054
1961-03-01,1.36054
1961-04-01,1.01695
1961-05-01,1.01695
1961-06-01,0.67568
1961-07-01,1.35135
1961-08-01,1.01351
1961-09-01,1.35135
1961-10-01,0.67114
1961-11-01,0.67114
1961-12-01,0.67114
1962-01-01,0.67114
1962-02-01,1.00671
1962-03-01,1.00671
1962-04-01,1.34228
1962-05-01,1.34228
1962-06-01,1.34228
1962-07-01,1.0
1962-08-01,1.33779
1962-09-01,1.33333
1962-10-01,1.33333
1962-11-01,1.33333
1962-12-01,1.33333
1963-01-01,1.33333
1963-02-01,0.99668
1963-03-01,1.3289
1963-04-01,0.99338
1963-05-01,0.99338
1963-06-01,1.3245
1963-07-01,1.32013
1963-08-01,1.32013
1963-09-01,0.98684
1963-10-01,1.31579
1963-11-01,1.31579
1963-12-01,1.64474
1964-01-01,1.64474
1964-02-01,1.64474
1964-03-01,1.31148
1964-04-01,1.31148
1964-05-01,1.31148
1964-06-01,1.30719
1964-07-01,1.30293
1964-08-01,0.9772
1964-09-01,1.30293
1964-10-01,0.97403
1964-11-01,1.2987
1964-12-01,0.97087
1965-01-01,0.97087
1965-02-01,0.97087
1965-03-01,1.2945
1965-04-01,1.61812
1965-05-01,1.61812
1965-06-01,1.93548
1965-07-01,1.60772
1965-08-01,1.93548
1965-09-01,1.60772
1965-10-01,1.92926
1965-11-01,1.60256
1965-12-01,1.92308
1966-01-01,1.92308
1966-02-01,2.5641
1966-03-01,2.55591
1966-04-01,2.86624
1966-05-01,2.86624
1966-06-01,2.53165
1966-07-01,2.8481
1966-08-01,3.48101
1966-09-01,3.48101
1966-10-01,3.78549
1966-11-01,3.78549
1966-12-01,3.45912
1967-01-01,3.45912
1967-02-01,2.8125
1967-03-01,2.80374
1967-04-01,2.47678
1967-05-01,2.78638
1967-06-01,2.77778
1967-07-01,2.76923
1967-08-01,2.44648
1967-09-01,2.75229
1967-10-01,2.43161
1967-11-01,2.73556
1967-12-01,3.03951
1968-01-01,3.64742
1968-02-01,3.95137
1968-03-01,3.93939
1968-04-01,3.92749
1968-05-01,3.91566
1968-06-01,4.2042
1968-07-01,4.49102
1968-08-01,4.47761
1968-09-01,4.46429
1968-10-01,4.74777
1968-11-01,4.73373
1968-12-01,4.71976
1969-01-01,4.39883
1969-02-01,4.67836
1969-03-01,5.24781
1969-04-01,5.52326
1969-05-01,5.50725
1969-06-01,5.4755
1969-07-01,5.44413
1969-08-01,5.71429
1969-09-01,5.69801
1969-10-01,5.66572
1969-11-01,5.9322
1969-12-01,6.19718
1970-01-01,6.17978
1970-02-01,6.14525
1970-03-01,5.81717
1970-04-01,6.06061
1970-05-01,6.04396
1970-06-01,6.01093
1970-07-01,5.97826
1970-08-01,5.40541
1970-09-01,5.66038
1970-10-01,5.63003
1970-11-01,5.6
1970-12-01,5.57029
1971-01-01,5.29101
1971-02-01,5.0
1971-03-01,4.71204
1971-04-01,4.15584
1971-05-01,4.40415
1971-06-01,4.63918
1971-07-01,4.35897
1971-08-01,4.61538
1971-09-01,4.08163
1971-10-01,3.80711
1971-11-01,3.28283
1971-12-01,3.26633
1972-01-01,3.26633
1972-02-01,3.50877
1972-03-01,3.5
1972-04-01,3.49127
1972-05-01,3.22581
1972-06-01,2.70936
1972-07-01,2.9484
1972-08-01,2.94118
1972-09-01,3.18627
1972-10-01,3.42298
1972-11-01,3.66748
1972-12-01,3.40633
1973-01-01,3.64964
1973-02-01,3.87409
1973-03-01,4.58937
1973-04-01,5.06024
1973-05-01,5.52885
1973-06-01,5.9952
1973-07-01,5.72792
1973-08-01,7.38095
1973-09-01,7.36342
1973-10-01,7.80142
1973-11-01,8.25472
1973-12-01,8.70588
1974-01-01,9.38967
1974-02-01,10.02331
1974-03-01,10.39261
1974-04-01,10.09174
1974-05-01,10.70615
1974-06-01,10.85973
1974-07-01,11.51242
1974-08-01,10.86475
1974-09-01,11.9469
1974-10-01,12.0614
1974-11-01,12.20044
1974-12-01,12.33766
1975-01-01,11.80258
1975-02-01,11.22881
1975-03-01,10.25105
1975-04-01,10.20833
1975-05-01,9.46502
1975-06-01,9.38776
1975-07-01,9.7166
1975-08-01,8.6
1975-09-01,7.90514
1975-10-01,7.4364
1975-11-01,7.37864
1975-12-01,6.93642
1976-01-01,6.71785
1976-02-01,6.28571
1976-03-01,6.07211
1976-04-01,6.04915
1976-05-01,6.20301
1976-06-01,5.97015
1976-07-01,5.35055
1976-08-01,5.70902
1976-09-01,5.49451
1976-10-01,5.46448
1976-11-01,4.88246
1976-12-01,4.86486
1977-01-01,5.21583
1977-02-01,5.91398
1977-03-01,6.44007
1977-04-01,6.95187
1977-05-01,6.72566
1977-06-01,6.8662
1977-07-01,6.83012
1977-08-01,6.62021
1977-09-01,6.59722
1977-10-01,6.39033
1977-11-01,6.72414
1977-12-01,6.70103
1978-01-01,6.83761
1978-02-01,6.42978
1978-03-01,6.55462
1978-04-01,6.5
1978-05-01,6.96517
1978-06-01,7.41351
1978-07-01,7.70492
1978-08-01,7.84314
1978-09-01,8.30619
1978-10-01,8.92857
1978-11-01,8.8853
1978-12-01,9.01771
1979-01-01,9.28
1979-02-01,9.85692
1979-03-01,10.09464
1979-04-01,10.48513
1979-05-01,10.85271
1979-06-01,10.88957
1979-07-01,11.26332
1979-08-01,11.81818
1979-09-01,12.18045
1979-10-01,12.07154
1979-11-01,12.61128
1979-12-01,13.29394
1980-01-01,13.90922
1980-02-01,14.18234
1980-03-01,14.75645
1980-04-01,14.73088
1980-05-01,14.40559
1980-06-01,14.38451
1980-07-01,13.13269
1980-08-01,12.87263
1980-09-01,12.60054
1980-10-01,12.76596
1980-11-01,12.64822
1980-12-01,12.5163
1981-01-01,11.82519
1981-02-01,11.40684
1981-03-01,10.48689
1981-04-01,10.0
1981-05-01,9.77995
1981-06-01,9.5526
1981-07-01,10.76179
1981-08-01,10.80432
1981-09-01,10.95238
1981-10-01,10.14151
1981-11-01,9.59064
1981-12-01,8.92236
1982-01-01,8.3908
1982-02-01,7.6223
1982-03-01,6.77966
1982-04-01,6.50954
1982-05-01,6.68151
1982-06-01,7.06402
1982-07-01,6.44105
1982-08-01,5.85049
1982-09-01,5.04292
1982-10-01,5.13919
1982-11-01,4.58911
1982-12-01,3.82979
1983-01-01,3.71156
1983-02-01,3.48837
1983-03-01,3.59788
1983-04-01,3.89884
1983-05-01,3.54906
1983-06-01,2.57732
1983-07-01,2.46154
1983-08-01,2.55885
1983-09-01,2.86006
1983-10-01,2.85132
1983-11-01,3.26531
1983-12-01,3.79098
1984-01-01,4.19223
1984-02-01,4.59653
1984-03-01,4.80082
1984-04-01,4.56389
1984-05-01,4.23387
1984-06-01,4.22111
1984-07-01,4.2042
1984-08-01,4.29142
1984-09-01,4.27011
1984-10-01,4.25743
1984-11-01,4.05138
1984-12-01,3.94867
1985-01-01,3.53288
1985-02-01,3.51563
1985-03-01,3.7037
1985-04-01,3.68574
1985-05-01,3.77176
1985-06-01,3.76085
1985-07-01,3.55427
1985-08-01,3.34928
1985-09-01,3.14286
1985-10-01,3.22887
1985-11-01,3.51377
1985-12-01,3.79867
1986-01-01,3.88626
1986-02-01,3.11321
1986-03-01,2.25564
1986-04-01,1.59027
1986-05-01,1.49115
1986-06-01,1.7658
1986-07-01,1.57699
1986-08-01,1.57407
1986-09-01,1.75439
1986-10-01,1.47194
1986-11-01,1.2844
1986-12-01,1.0979
1987-01-01,1.45985
1987-02-01,2.1043
1987-03-01,3.03309
1987-04-01,3.77532
1987-05-01,3.85675
1987-06-01,3.65297
1987-07-01,3.92694
1987-08-01,4.28441
1987-09-01,4.35572
1987-10-01,4.53309
1987-11-01,4.52899
1987-12-01,4.43439
1988-01-01,4.04676
1988-02-01,3.94265
1988-03-01,3.92507
1988-04-01,3.90417
1988-05-01,3.89036
1988-06-01,3.96476
1988-07-01,4.13005
1988-08-01,4.02098
1988-09-01,4.17391
1988-10-01,4.24978
1988-11-01,4.2461
1988-12-01,4.41941
1989-01-01,4.66724
1989-02-01,4.82759
1989-03-01,4.97854
1989-04-01,5.12383
1989-05-01,5.3617
1989-06-01,5.16949
1989-07-01,4.9789
1989-08-01,4.70588
1989-09-01,4.34057
1989-10-01,4.49251
1989-11-01,4.65503
1989-12-01,4.6473
1990-01-01,5.20231
1990-02-01,5.26316
1990-03-01,5.23303
1990-04-01,4.71162
1990-05-01,4.36187
1990-06-01,4.67365
1990-07-01,4.82315
1990-08-01,5.61798
1990-09-01,6.16
1990-10-01,6.28981
1990-11-01,6.27482
1990-12-01,6.10626
1991-01-01,5.65149
1991-02-01,5.3125
1991-03-01,4.8951
1991-04-01,4.88751
1991-05-01,4.95356
1991-06-01,4.69592
1991-07-01,4.44785
1991-08-01,3.79939
1991-09-01,3.39111
1991-10-01,2.92135
1991-11-01,2.98954
1991-12-01,3.06428
1992-01-01,2.6003
1992-02-01,2.81899
1992-03-01,3.18519
1992-04-01,3.18047
1992-05-01,3.0236
1992-06-01,3.08824
1992-07-01,3.15712
1992-08-01,3.14788
1992-09-01,2.98834
1992-10-01,3.20233
1992-11-01,3.0479
1992-12-01,2.90065
1993-01-01,3.25851
1993-02-01,3.24675
1993-03-01,3.08686
1993-04-01,3.22581
1993-05-01,3.22119
1993-06-01,2.99572
1993-07-01,2.7758
1993-08-01,2.76792
1993-09-01,2.68931
1993-10-01,2.75035
1993-11-01,2.67606
1993-12-01,2.74841
1994-01-01,2.52454
1994-02-01,2.51572
1994-03-01,2.50696
1994-04-01,2.36111
1994-05-01,2.28849
1994-06-01,2.49307
1994-07-01,2.77008
1994-08-01,2.90055
1994-09-01,2.96347
1994-10-01,2.6081
1994-11-01,2.6749
1994-12-01,2.6749
1995-01-01,2.80438
1995-02-01,2.86299
1995-03-01,2.85326
1995-04-01,3.05292
1995-05-01,3.18644
1995-06-01,3.04054
1995-07-01,2.7628
1995-08-01,2.61745
1995-09-01,2.54351
1995-10-01,2.80936
1995-11-01,2.60521
1995-12-01,2.53841
1996-01-01,2.72788
1996-02-01,2.65076
1996-03-01,2.84016
1996-04-01,2.89664
1996-05-01,2.89093
1996-06-01,2.7541
1996-07-01,2.95082
1996-08-01,2.8777
1996-09-01,3.00261
1996-10-01,2.99284
1996-11-01,3.25521
1996-12-01,3.32248
1997-01-01,3.04404
1997-02-01,3.03422
1997-03-01,2.76172
1997-04-01,2.4952
1997-05-01,2.23499
1997-06-01,2.29738
1997-07-01,2.2293
1997-08-01,2.22505
1997-09-01,2.15463
1997-10-01,2.08465
1997-11-01,1.8285
1997-12-01,1.7024
1998-01-01,1.57134
1998-02-01,1.4411
1998-03-01,1.375
1998-04-01,1.43571
1998-05-01,1.68645
1998-06-01,1.68434
1998-07-01,1.68224
1998-08-01,1.61692
1998-09-01,1.48883
1998-10-01,1.48515
1998-11-01,1.54799
1998-12-01,1.6119
1999-01-01,1.67079
1999-02-01,1.60593
1999-03-01,1.72626
1999-04-01,2.27692
1999-05-01,2.08845
1999-06-01,1.96319
1999-07-01,2.14461
1999-08-01,2.26438
1999-09-01,2.62836
1999-10-01,2.56098
1999-11-01,2.62195
1999-12-01,2.68456
2000-01-01,2.73889
2000-02-01,3.22188
2000-03-01,3.75758
2000-04-01,3.06859
2000-05-01,3.18893
2000-06-01,3.73045
2000-07-01,3.65927
2000-08-01,3.41113
2000-09-01,3.45444
2000-10-01,3.44828
2000-11-01,3.44623
2000-12-01,3.38681
2001-01-01,3.73223
2001-02-01,3.53357
2001-03-01,2.92056
2001-04-01,3.26912
2001-05-01,3.61516
2001-06-01,3.24826
2001-07-01,2.71991
2001-08-01,2.71991
2001-09-01,2.64824
2001-10-01,2.12644
2001-11-01,1.89546
2001-12-01,1.55172
2002-01-01,1.1422
2002-02-01,1.13766
2002-03-01,1.4756
2002-04-01,1.63934
2002-05-01,1.18177
2002-06-01,1.06742
2002-07-01,1.46479
2002-08-01,1.80282
2002-09-01,1.5143
2002-10-01,2.02589
2002-11-01,2.19842
2002-12-01,2.37691
2003-01-01,2.5974
2003-02-01,2.98088
2003-03-01,3.02013
2003-04-01,2.22469
2003-05-01,2.05784
2003-06-01,2.11228
2003-07-01,2.10994
2003-08-01,2.15827
2003-09-01,2.32044
2003-10-01,2.04082
2003-11-01,1.76503
2003-12-01,1.87949
2004-01-01,1.92625
2004-02-01,1.69306
2004-03-01,1.73724
2004-04-01,2.28509
2004-05-01,3.05177
2004-06-01,3.26619
2004-07-01,2.99076
2004-08-01,2.65439
2004-09-01,2.5378
2004-10-01,3.18919
2004-11-01,3.52304
2004-12-01,3.25556
2005-01-01,2.96976
2005-02-01,3.00752
2005-03-01,3.14835
2005-04-01,3.51064
2005-05-01,2.80275
2005-06-01,2.53031
2005-07-01,3.1679
2005-08-01,3.64116
2005-09-01,4.68668
2005-10-01,4.34783
2005-11-01,3.4555
2005-12-01,3.41566
2006-01-01,3.98532
2006-02-01,3.5975
2006-03-01,3.36265
2006-04-01,3.54573
2006-05-01,4.16667
2006-06-01,4.31877
2006-07-01,4.14534
2006-08-01,3.81874
2006-09-01,2.06237
2006-10-01,1.30522
2006-11-01,1.97368
2006-12-01,2.54065
2007-01-01,2.07564
2007-02-01,2.4152
2007-03-01,2.77878
2007-04-01,2.5737
2007-05-01,2.69086
2007-06-01,2.68704
2007-07-01,2.35823
2007-08-01,1.97008
2007-09-01,2.75505
2007-10-01,3.53617
2007-11-01,4.3062
2007-12-01,4.08127
2008-01-01,4.28029
2008-02-01,4.02656
2008-03-01,3.98146
2008-04-01,3.93689
2008-05-01,4.17554
2008-06-01,5.02179
2008-07-01,5.60012
2008-08-01,5.37186
2008-09-01,4.93693
2008-10-01,3.65519
2008-11-01,1.06957
2008-12-01,0.09141
2009-01-01,0.02985
2009-02-01,0.23619
2009-03-01,-0.38356
2009-04-01,-0.73689
2009-05-01,-1.28144
2009-06-01,-1.42678
2009-07-01,-2.09716
2009-08-01,-1.48435
2009-09-01,-1.28621
2009-10-01,-0.18285
2009-11-01,1.8383
2009-12-01,2.72133
2010-01-01,2.62571
2010-02-01,2.14333
2010-03-01,2.31396
2010-04-01,2.23645
